order_id,order_date,ship_mode,processing_mode,rdy2ship_date,pickup_date,customer_id,customer_name,on_truck_scan_date,arrival_scan_date,origin_channel,country/region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit,order_to_truck_time,processing_time,waiting_time
CA-2018-114503,2018-11-13,Standard Class,,,,AA-10375,Allen Armold,,,Email,United States,Lebanon,Tennessee,37087.0,South,Power Muesli,Steel Cut,OFF-ST-10003572,84.96,6,0.2,6.372,,,
CA-2020-128265,2020-11-17,Second Class,Standard Processing,,,VW-21775,Victoria Wilson,2020-11-25,,Sales,United States,New York City,New York,10011.0,East,Power Muesli,Steel Cut,OFF-ST-10000142,1247.64,3,0.0,349.3392,8.0,,
CA-2017-146864,2017-12-22,Standard Class,,,,BT-11530,Bradley Talbott,,,Facebook,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10004946,216.4,4,0.0,56.264,,,
CA-2017-169684,2017-10-20,First Class,,,,FH-14365,Fred Hopkins,,,Sales,United States,Knoxville,Tennessee,37918.0,South,Power Muesli,Steel Cut,OFF-ST-10000934,98.352,3,0.2,-24.588,,,
CA-2017-169684,2017-10-20,First Class,,,,FH-14365,Fred Hopkins,,,Sales,United States,Knoxville,Tennessee,37918.0,South,Toasted Muesli,Sweetened,FUR-TA-10003008,328.59,3,0.4,-147.8655,,,
CA-2020-146346,2020-06-17,First Class,Express,,,RA-19945,Ryan Akin,2020-06-22,,Email,United States,Commerce City,Colorado,80022.0,West,Power Muesli,Steel Cut,OFF-ST-10001418,146.352,3,0.2,-32.9292,5.0,,
US-2018-118906,2018-03-10,First Class,,,,KB-16585,Ken Black,,,Sales,United States,Clinton,Maryland,20735.0,East,Power Muesli,Steel Cut,OFF-ST-10002406,89.82,6,0.0,25.1496,,,
US-2018-129637,2018-12-17,Standard Class,,,,MC-18100,Mick Crebagga,,,Email,United States,Bloomington,Illinois,61701.0,Central,Power Muesli,Steel Cut,OFF-ST-10003716,180.016,1,0.2,-15.7514,,,
US-2018-129637,2018-12-17,Standard Class,,,,MC-18100,Mick Crebagga,,,Email,United States,Bloomington,Illinois,61701.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10003829,13.12,5,0.2,1.476,,,
US-2018-129637,2018-12-17,Standard Class,,,,MC-18100,Mick Crebagga,,,Email,United States,Bloomington,Illinois,61701.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000965,41.552,2,0.6,-19.7372,,,
CA-2018-165162,2018-05-14,Standard Class,,,,HG-15025,Hunter Glantz,,,Email,United States,Los Angeles,California,90032.0,West,Power Muesli,Steel Cut,OFF-ST-10003470,1117.92,4,0.0,55.896,,,
CA-2017-144029,2017-05-26,Standard Class,,,,MM-18055,Michelle Moray,,,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Steel Cut,OFF-ST-10001837,102.624,3,0.2,7.6968,,,
CA-2017-144029,2017-05-26,Standard Class,,,,MM-18055,Michelle Moray,,,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Super Mega Protein,OFF-AR-10000716,13.392,3,0.2,3.1806,,,
CA-2017-144029,2017-05-26,Standard Class,,,,MM-18055,Michelle Moray,,,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Nuts,FUR-CH-10003981,359.772,2,0.3,-5.1396,,,
CA-2020-100636,2020-06-26,Standard Class,Standard Processing,,,DO-13435,Denny Ordway,2020-07-01,,Email,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10004123,272.94,3,0.0,0.0,5.0,,
US-2019-152373,2019-09-05,Standard Class,Standard Processing,,,PT-19090,Pete Takahito,2019-09-13,2019-09-17,Email,United States,San Antonio,Texas,78207.0,Central,Power Muesli,Steel Cut,OFF-ST-10003479,93.456,3,0.2,-17.523,8.0,,
US-2020-149006,2020-12-06,Second Class,Standard Processing,,,BN-11470,Brad Norvell,2020-12-11,,Sales,United States,Brentwood,California,94513.0,West,Power Muesli,Steel Cut,OFF-ST-10003221,10.68,1,0.0,2.8836,5.0,,
CA-2020-168942,2020-08-01,Second Class,Standard Processing,,,EM-13960,Eric Murdock,2020-08-10,,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Steel Cut,OFF-ST-10004340,186.54,3,0.0,50.3658,9.0,,
CA-2018-130365,2018-04-25,Standard Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Aurora,Illinois,60505.0,Central,Power Muesli,Steel Cut,OFF-ST-10002574,221.024,2,0.2,-55.256,,,
CA-2018-130365,2018-04-25,Standard Class,,,,ZC-21910,Zuschuss Carroll,,,Email,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,With Nuts,FUR-CH-10003535,128.058,3,0.3,-23.7822,,,
CA-2020-103443,2020-12-17,Standard Class,Standard Processing,,,AT-10735,Annie Thurman,2020-12-24,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10002276,166.72,2,0.0,41.68,7.0,,
CA-2020-103443,2020-12-17,Standard Class,Standard Processing,,,AT-10735,Annie Thurman,2020-12-24,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001617,24.816,3,0.2,8.3754,7.0,,
CA-2020-103443,2020-12-17,Standard Class,Standard Processing,,,AT-10735,Annie Thurman,2020-12-24,,Email,United States,New York City,New York,10009.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10000308,124.36,2,0.0,27.3592,7.0,,
CA-2017-106726,2017-12-06,First Class,,,,RS-19765,Roland Schwarz,,,Sales,United States,Los Angeles,California,90008.0,West,Power Muesli,Steel Cut,OFF-ST-10001496,1261.33,7,0.0,327.9458,,,
US-2020-143175,2020-08-03,Second Class,Standard Processing,,,GA-14515,George Ashbrook,2020-08-07,,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Steel Cut,OFF-ST-10003123,99.87,3,0.0,23.9688,4.0,,
CA-2020-147410,2020-09-04,Standard Class,Standard Processing,,,EJ-14155,Eva Jacobs,2020-09-09,,Email,United States,Santa Ana,California,92704.0,West,Power Muesli,Steel Cut,OFF-ST-10003805,421.1,2,0.0,105.275,5.0,,
CA-2018-163965,2018-11-20,Standard Class,,,,SS-20875,Sung Shariari,,,Email,United States,Miami,Florida,33180.0,South,Power Muesli,Steel Cut,OFF-ST-10000918,17.44,2,0.2,1.308,,,
CA-2018-163965,2018-11-20,Standard Class,,,,SS-20875,Sung Shariari,,,Email,United States,Miami,Florida,33180.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004728,7.23,5,0.7,-5.784,,,
CA-2018-163965,2018-11-20,Standard Class,,,,SS-20875,Sung Shariari,,,Email,United States,Miami,Florida,33180.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004593,62.88,4,0.7,-50.304,,,
CA-2018-163965,2018-11-20,Standard Class,,,,SS-20875,Sung Shariari,,,Email,United States,Miami,Florida,33180.0,South,Toasted Muesli,With Fruit,FUR-BO-10001337,290.352,3,0.2,-36.294,,,
CA-2019-158610,2019-09-19,First Class,Express,2019-09-23,2019-09-23,CK-12595,Clytie Kelty,2019-09-23,,Email,United States,Providence,Rhode Island,2908.0,East,Power Muesli,Steel Cut,OFF-ST-10000604,69.52,2,0.0,17.38,4.0,4.0,0.0
CA-2017-117464,2017-07-22,Second Class,,,,NP-18325,Naresj Patel,,,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10003058,236.5,10,0.0,68.585,,,
CA-2017-117464,2017-07-22,Second Class,,,,NP-18325,Naresj Patel,,,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Super Mega Protein,OFF-AR-10003190,11.52,4,0.0,3.2256,,,
CA-2017-117464,2017-07-22,Second Class,,,,NP-18325,Naresj Patel,,,Email,United States,San Francisco,California,94122.0,West,Toasted Muesli,Sweetened,FUR-TA-10004767,170.352,3,0.2,19.1646,,,
CA-2017-117464,2017-07-22,Second Class,,,,NP-18325,Naresj Patel,,,Email,United States,San Francisco,California,94122.0,West,Toasted Muesli,With Nuts,FUR-CH-10000155,717.72,3,0.2,71.772,,,
CA-2019-110492,2019-02-12,First Class,Express,,,JS-15880,John Stevenson,2019-02-15,,Email,United States,Atlanta,Georgia,30318.0,South,Power Muesli,Steel Cut,OFF-ST-10003716,1350.12,6,0.0,175.5156,3.0,,
CA-2019-110492,2019-02-12,First Class,Express,,,JS-15880,John Stevenson,2019-02-15,,Email,United States,Atlanta,Georgia,30318.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003274,15.92,4,0.0,7.4824,3.0,,
CA-2020-145807,2020-02-09,Standard Class,Standard Processing,,,SB-20170,Sarah Bern,2020-02-18,2020-02-25,Email,United States,Los Angeles,California,90032.0,West,Power Muesli,Steel Cut,OFF-ST-10001370,354.9,5,0.0,17.745,9.0,,
CA-2020-122987,2020-08-16,First Class,Express,,,SJ-20215,Sarah Jordon,2020-08-17,,Email,United States,Columbia,Tennessee,38401.0,South,Power Muesli,Steel Cut,OFF-ST-10004950,67.136,4,0.2,-0.8392,1.0,,
CA-2020-122987,2020-08-16,First Class,Express,,,SJ-20215,Sarah Jordon,2020-08-17,,Email,United States,Columbia,Tennessee,38401.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10002824,13.428,3,0.7,-11.19,1.0,,
CA-2018-101126,2018-02-10,Second Class,,,,NB-18655,Nona Balk,,,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10000943,77.24,5,0.2,7.724,,,
CA-2017-163468,2017-11-18,First Class,,,,JK-15730,Joe Kamberova,,,Email,United States,Des Plaines,Illinois,60016.0,Central,Power Muesli,Steel Cut,OFF-ST-10000025,381.72,5,0.2,-66.801,,,
CA-2017-163468,2017-11-18,First Class,,,,JK-15730,Joe Kamberova,,,Email,United States,Des Plaines,Illinois,60016.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004728,2.892,3,0.8,-4.9164,,,
CA-2017-163468,2017-11-18,First Class,,,,JK-15730,Joe Kamberova,,,Email,United States,Des Plaines,Illinois,60016.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002533,292.1,4,0.5,-175.26,,,
CA-2017-163468,2017-11-18,First Class,,,,JK-15730,Joe Kamberova,,,Email,United States,Des Plaines,Illinois,60016.0,Central,Toasted Muesli,With Fruit,FUR-BO-10003546,424.116,6,0.3,-30.294,,,
CA-2017-163468,2017-11-18,First Class,,,,JK-15730,Joe Kamberova,,,Email,United States,Des Plaines,Illinois,60016.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10001546,8.544,2,0.6,-7.476,,,
CA-2020-165155,2020-09-21,First Class,Express,,,BM-11575,Brendan Murry,2020-09-23,,Sales,United States,Los Angeles,California,90045.0,West,Power Muesli,Steel Cut,OFF-ST-10004950,15.51,1,0.0,3.8775,2.0,,
CA-2017-168473,2017-12-26,Standard Class,,,,TB-21520,Tracy Blumstein,,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10000563,191.88,6,0.0,19.188,,,
CA-2017-132787,2017-09-19,Standard Class,,,,MC-18130,Mike Caudle,,,Sales,United States,Seattle,Washington,98115.0,West,Power Muesli,Steel Cut,OFF-ST-10001321,92.52,6,0.0,24.9804,,,
CA-2018-100734,2018-09-15,Standard Class,,,,AC-10615,Ann Chong,,,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10001522,147.184,2,0.2,-29.4368,,,
CA-2018-100734,2018-09-15,Standard Class,,,,AC-10615,Ann Chong,,,Sales,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002609,3.576,4,0.7,-2.8608,,,
CA-2017-100916,2017-10-21,Standard Class,,,,FH-14275,Frank Hawley,,,Sales,United States,Newport News,Virginia,23602.0,South,Power Muesli,Steel Cut,OFF-ST-10003479,194.7,5,0.0,9.735,,,
CA-2017-100916,2017-10-21,Standard Class,,,,FH-14275,Frank Hawley,,,Sales,United States,Newport News,Virginia,23602.0,South,Power Muesli,Super Mega Protein,OFF-AR-10001022,2.84,1,0.0,0.8804,,,
CA-2017-100916,2017-10-21,Standard Class,,,,FH-14275,Frank Hawley,,,Sales,United States,Newport News,Virginia,23602.0,South,Toasted Muesli,Sweetened,FUR-TA-10004607,591.32,4,0.0,112.3508,,,
CA-2018-169656,2018-08-13,First Class,,,,EJ-13720,Ed Jacobs,,,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10003816,422.856,3,0.2,15.8571,,,
CA-2019-101791,2019-05-27,Standard Class,Standard Processing,,,BS-11665,Brian Stugart,2019-06-03,2019-06-06,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Steel Cut,OFF-ST-10001496,1297.368,9,0.2,97.3026,7.0,,
CA-2019-101791,2019-05-27,Standard Class,Standard Processing,,,BS-11665,Brian Stugart,2019-06-03,2019-06-06,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10003247,25.176,3,0.6,-33.3582,7.0,,
CA-2019-101791,2019-05-27,Standard Class,Standard Processing,,,BS-11665,Brian Stugart,2019-06-03,2019-06-06,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002191,5.584,2,0.6,-1.6752,7.0,,
CA-2020-121195,2020-12-24,First Class,Express,,,NS-18505,Neola Schneider,2020-12-28,,Email,United States,Dallas,Texas,75220.0,Central,Power Muesli,Steel Cut,OFF-ST-10000585,264.32,2,0.2,19.824,4.0,,
CA-2020-157413,2020-06-01,Standard Class,Standard Processing,,,BW-11065,Barry Weirich,2020-06-10,,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Steel Cut,OFF-ST-10002756,324.744,3,0.2,-77.1267,9.0,,
CA-2020-152436,2020-12-08,Second Class,Standard Processing,,,CW-11905,Carl Weiss,2020-12-11,,Facebook,United States,Cranston,Rhode Island,2920.0,East,Power Muesli,Steel Cut,OFF-ST-10000036,592.74,6,0.0,160.0398,3.0,,
CA-2019-169334,2019-10-21,Second Class,Standard Processing,,,GW-14605,Giulietta Weimer,2019-10-25,,Email,United States,Jackson,Tennessee,38301.0,South,Power Muesli,Steel Cut,OFF-ST-10004950,111.672,9,0.2,6.9795,4.0,,
CA-2019-149762,2019-12-03,Standard Class,Standard Processing,,,RD-19720,Roger Demir,2019-12-11,,Email,United States,Morgan Hill,California,95037.0,West,Power Muesli,Steel Cut,OFF-ST-10001558,48.72,3,0.0,7.308,8.0,,
CA-2019-149762,2019-12-03,Standard Class,Standard Processing,,,RD-19720,Roger Demir,2019-12-11,,Email,United States,Morgan Hill,California,95037.0,West,Power Muesli,Super Mega Protein,OFF-AR-10001662,21.92,8,0.0,5.9184,8.0,,
CA-2019-149762,2019-12-03,Standard Class,Standard Processing,,,RD-19720,Roger Demir,2019-12-11,,Email,United States,Morgan Hill,California,95037.0,West,Toasted Muesli,Sweetened,FUR-TA-10004147,268.704,3,0.2,6.7176,8.0,,
CA-2019-149762,2019-12-03,Standard Class,Standard Processing,,,RD-19720,Roger Demir,2019-12-11,,Email,United States,Morgan Hill,California,95037.0,West,Toasted Muesli,With Fruit,FUR-BO-10001337,205.666,2,0.15,-12.098,8.0,,
US-2020-105697,2020-08-25,First Class,Express,,,JE-15715,Joe Elijah,2020-08-28,,Email,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Steel Cut,OFF-ST-10003996,25.696,2,0.2,1.9272,3.0,,
CA-2019-146325,2019-12-14,First Class,Express,,,DS-13180,David Smith,2019-12-20,,Sales,United States,San Diego,California,92037.0,West,Power Muesli,Steel Cut,OFF-ST-10001590,134.8,10,0.0,35.048,6.0,,
CA-2019-146325,2019-12-14,First Class,Express,,,DS-13180,David Smith,2019-12-20,,Sales,United States,San Diego,California,92037.0,West,Toasted Muesli,With Nuts,FUR-CH-10001146,81.424,2,0.2,-9.1602,6.0,,
CA-2017-138359,2017-04-01,Standard Class,,,,KH-16330,Katharine Harms,,,Sales,United States,Revere,Massachusetts,2151.0,East,Power Muesli,Steel Cut,OFF-ST-10000636,66.96,4,0.0,2.6784,,,
CA-2017-138359,2017-04-01,Standard Class,,,,KH-16330,Katharine Harms,,,Sales,United States,Revere,Massachusetts,2151.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000145,6.24,2,0.0,3.0576,,,
CA-2017-101392,2017-12-07,Standard Class,,,,AS-10630,Ann Steele,,,Facebook,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10000532,269.36,7,0.0,70.0336,,,
CA-2020-105543,2020-11-24,First Class,Express,2020-11-24,2020-11-25,BG-11695,Brooke Gillingham,2020-11-25,,Sales,United States,Garden City,Kansas,67846.0,Central,Power Muesli,Steel Cut,OFF-ST-10003123,33.29,1,0.0,7.9896,1.0,0.0,1.0
CA-2019-135965,2019-09-22,First Class,Express,,,SZ-20035,Sam Zeldin,2019-09-27,,Facebook,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10002370,128.34,6,0.0,37.2186,5.0,,
CA-2020-125269,2020-04-24,Standard Class,Standard Processing,,,AF-10870,Art Ferguson,2020-05-01,,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Steel Cut,OFF-ST-10004123,72.784,1,0.2,-18.196,7.0,,
CA-2020-125269,2020-04-24,Standard Class,Standard Processing,,,AF-10870,Art Ferguson,2020-05-01,,Email,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10001628,10.43,5,0.8,-18.2525,7.0,,
CA-2018-141565,2018-09-20,Standard Class,,,,BG-11035,Barry Gonzalez,,,Email,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Steel Cut,OFF-ST-10001522,294.368,4,0.2,-58.8736,,,
CA-2018-141565,2018-09-20,Standard Class,,,,BG-11035,Barry Gonzalez,,,Email,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000545,1369.764,6,0.7,-913.176,,,
CA-2019-116337,2019-11-07,Standard Class,Standard Processing,,,MC-17845,Michael Chen,2019-11-13,2019-11-18,Email,United States,Dallas,Texas,75220.0,Central,Power Muesli,Steel Cut,OFF-ST-10001272,314.088,3,0.2,19.6305,6.0,,
CA-2019-116337,2019-11-07,Standard Class,Standard Processing,,,MC-17845,Michael Chen,2019-11-13,2019-11-18,Email,United States,Dallas,Texas,75220.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10002030,44.46,5,0.6,-17.784,6.0,,
CA-2017-152905,2017-02-18,Standard Class,,,,AB-10015,Aaron Bergman,,,Email,United States,Arlington,Texas,76017.0,Central,Power Muesli,Steel Cut,OFF-ST-10000321,12.624,2,0.2,-2.5248,,,
CA-2017-158225,2017-09-22,Standard Class,,,,SE-20110,Sanjit Engle,,,Email,United States,San Jose,California,95123.0,West,Power Muesli,Steel Cut,OFF-ST-10000675,169.45,5,0.0,42.3625,,,
CA-2017-158225,2017-09-22,Standard Class,,,,SE-20110,Sanjit Engle,,,Email,United States,San Jose,California,95123.0,West,Power Muesli,Steel Cut,OFF-ST-10002301,40.68,2,0.0,0.4068,,,
US-2017-143581,2017-08-19,Standard Class,,,,BS-11365,Bill Shonely,,,Sales,United States,Columbus,Georgia,31907.0,South,Power Muesli,Steel Cut,OFF-ST-10000991,344.91,3,0.0,10.3473,,,
CA-2020-164112,2020-06-30,Standard Class,Standard Processing,,,ND-18460,Neil Ducich,2020-07-08,,Sales,United States,Mount Vernon,New York,10550.0,East,Power Muesli,Steel Cut,OFF-ST-10002615,1085.42,7,0.0,282.2092,8.0,,
US-2019-139262,2019-02-21,Standard Class,Standard Processing,,,LC-16960,Lindsay Castell,2019-02-27,,Facebook,United States,Tampa,Florida,33614.0,South,Power Muesli,Steel Cut,OFF-ST-10001496,432.456,3,0.2,32.4342,6.0,,
US-2019-139262,2019-02-21,Standard Class,Standard Processing,,,LC-16960,Lindsay Castell,2019-02-27,,Facebook,United States,Tampa,Florida,33614.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003727,3.762,3,0.7,-2.7588,6.0,,
US-2019-139262,2019-02-21,Standard Class,Standard Processing,,,LC-16960,Lindsay Castell,2019-02-27,,Facebook,United States,Tampa,Florida,33614.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10002026,34.86,2,0.7,-26.726,6.0,,
CA-2020-146192,2020-04-22,Standard Class,Standard Processing,,,BD-11725,Bruce Degenhardt,2020-04-29,,Email,United States,Columbus,Georgia,31907.0,South,Power Muesli,Steel Cut,OFF-ST-10003716,675.06,3,0.0,87.7578,7.0,,
CA-2017-168312,2017-03-01,Standard Class,,,,GW-14605,Giulietta Weimer,,,Email,United States,Houston,Texas,77036.0,Central,Power Muesli,Steel Cut,OFF-ST-10003692,137.352,3,0.2,8.5845,,,
CA-2017-168312,2017-03-01,Standard Class,,,,GW-14605,Giulietta Weimer,,,Email,United States,Houston,Texas,77036.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001866,376.509,3,0.3,-43.0296,,,
CA-2020-133620,2020-11-13,Standard Class,Standard Processing,2020-11-18,2020-11-20,EM-14065,Erin Mull,2020-11-20,,Email,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10004634,11.21,1,0.0,3.363,7.0,5.0,2.0
CA-2019-132549,2019-11-25,Standard Class,Standard Processing,,,JK-15370,Jay Kimmel,2019-12-04,,Email,United States,Huntsville,Alabama,35810.0,South,Power Muesli,Steel Cut,OFF-ST-10001325,73.36,7,0.0,19.8072,9.0,,
CA-2019-152940,2019-11-10,First Class,Express,,,RO-19780,Rose O'Brian,2019-11-15,,Email,United States,San Francisco,California,94110.0,West,Power Muesli,Steel Cut,OFF-ST-10000352,29.74,1,0.0,4.461,5.0,,
CA-2018-149601,2018-05-28,Standard Class,,,,TB-21625,Trudy Brown,,,Email,United States,Manchester,Connecticut,6040.0,East,Power Muesli,Steel Cut,OFF-ST-10001558,16.24,1,0.0,2.436,,,
CA-2018-149601,2018-05-28,Standard Class,,,,TB-21625,Trudy Brown,,,Email,United States,Manchester,Connecticut,6040.0,East,Power Muesli,Steel Cut,OFF-ST-10001328,77.55,5,0.0,21.714,,,
CA-2018-133837,2018-04-13,Standard Class,,,,TH-21100,Thea Hendricks,,,Email,United States,Glendale,Arizona,85301.0,West,Power Muesli,Steel Cut,OFF-ST-10000344,10.744,1,0.2,0.8058,,,
US-2017-113124,2017-03-30,Standard Class,,,,NC-18340,Nat Carroll,,,Email,United States,Apple Valley,Minnesota,55124.0,Central,Power Muesli,Steel Cut,OFF-ST-10001511,129.3,2,0.0,6.465,,,
CA-2019-125087,2019-04-18,Standard Class,Standard Processing,,,TH-21115,Thea Hudgings,2019-04-24,,Sales,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10001780,1554.936,3,0.2,77.7468,6.0,,
CA-2019-125087,2019-04-18,Standard Class,Standard Processing,,,TH-21115,Thea Hudgings,2019-04-24,,Sales,United States,Houston,Texas,77070.0,Central,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004748,127.88,5,0.6,-67.137,6.0,,
CA-2019-125087,2019-04-18,Standard Class,Standard Processing,,,TH-21115,Thea Hudgings,2019-04-24,,Sales,United States,Houston,Texas,77070.0,Central,Toasted Muesli,With Nuts,FUR-CH-10002880,344.372,4,0.3,-93.4724,6.0,,
CA-2017-146500,2017-08-30,Standard Class,,,,AT-10735,Annie Thurman,,,Email,United States,Bristol,Connecticut,6010.0,East,Power Muesli,Steel Cut,OFF-ST-10000563,95.94,3,0.0,9.594,,,
CA-2017-146500,2017-08-30,Standard Class,,,,AT-10735,Annie Thurman,,,Email,United States,Bristol,Connecticut,6010.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002432,25.3,5,0.0,11.891,,,
CA-2018-116512,2018-04-09,Standard Class,,,,MC-18100,Mick Crebagga,,,Email,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10001505,17.94,3,0.0,3.0498,,,
CA-2018-169733,2018-10-22,Second Class,,,,GM-14500,Gene McClure,,,Email,United States,Hollywood,Florida,33021.0,South,Power Muesli,Steel Cut,OFF-ST-10000876,9.952,1,0.2,0.9952,,,
CA-2018-157287,2018-12-22,First Class,,,,HR-14830,Harold Ryan,,,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Steel Cut,OFF-ST-10001172,33.568,2,0.2,1.6784,,,
CA-2018-157287,2018-12-22,First Class,,,,HR-14830,Harold Ryan,,,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,With Nuts,FUR-CH-10001270,422.625,7,0.3,0.0,,,
CA-2020-146164,2020-12-22,Standard Class,Standard Processing,,,CM-12190,Charlotte Melton,2020-12-30,,Email,United States,Rochester,Minnesota,55901.0,Central,Power Muesli,Steel Cut,OFF-ST-10001228,31.16,2,0.0,7.79,8.0,,
CA-2020-146164,2020-12-22,Standard Class,Standard Processing,,,CM-12190,Charlotte Melton,2020-12-30,,Email,United States,Rochester,Minnesota,55901.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004915,607.52,2,0.0,97.2032,8.0,,
CA-2018-138492,2018-05-15,Standard Class,,,,FC-14335,Fred Chung,,,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Steel Cut,OFF-ST-10002583,51.968,2,0.2,-10.3936,,,
CA-2020-132437,2020-09-08,Second Class,Standard Processing,,,EM-14095,Eudokia Martin,2020-09-16,,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10001031,65.12,4,0.0,16.9312,8.0,,
US-2019-114230,2019-11-27,Standard Class,Standard Processing,,,CM-12235,Chris McAfee,2019-12-04,,Email,United States,Phoenix,Arizona,85023.0,West,Power Muesli,Steel Cut,OFF-ST-10000876,39.808,4,0.2,3.9808,7.0,,
CA-2017-160094,2017-04-30,First Class,,,,JM-16195,Justin MacKendrick,,,Email,United States,Louisville,Kentucky,40214.0,South,Power Muesli,Steel Cut,OFF-ST-10000585,826.0,5,0.0,214.76,,,
CA-2017-160094,2017-04-30,First Class,,,,JM-16195,Justin MacKendrick,,,Email,United States,Louisville,Kentucky,40214.0,South,Power Muesli,Super Mega Protein,OFF-AR-10004010,174.95,5,0.0,45.487,,,
CA-2019-164574,2019-07-29,Standard Class,Standard Processing,,,RH-19555,Ritsa Hightower,2019-08-07,,Email,United States,Charlotte,North Carolina,28205.0,South,Power Muesli,Steel Cut,OFF-ST-10003816,704.76,5,0.2,26.4285,9.0,,
CA-2019-164574,2019-07-29,Standard Class,Standard Processing,,,RH-19555,Ritsa Hightower,2019-08-07,,Email,United States,Charlotte,North Carolina,28205.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10002429,27.396,3,0.7,-20.0904,9.0,,
US-2017-159611,2017-12-27,Second Class,,,,KB-16315,Karl Braun,,,Email,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Steel Cut,OFF-ST-10002790,118.16,2,0.2,-25.109,,,
US-2017-159611,2017-12-27,Second Class,,,,KB-16315,Karl Braun,,,Email,United States,Cleveland,Ohio,44105.0,East,Toasted Muesli,With Fruit and Nuts,FUR-FU-10004904,182.352,3,0.2,-18.2352,,,
CA-2020-137323,2020-11-14,Second Class,Standard Processing,,,PW-19030,Pauline Webber,2020-11-23,,Sales,United States,Watertown,New York,13601.0,East,Power Muesli,Steel Cut,OFF-ST-10003996,96.36,6,0.0,25.0536,9.0,,
US-2017-169390,2017-02-07,Second Class,,,,CS-12250,Chris Selesnick,,,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10001558,64.96,4,0.0,9.744,,,
